calls_count_in_weekdays,calls_count_out_weekdays,calls_count_in_weekends,calls_count_out_weekends,DATA_VOLUME_WEEKDAYS,DATA_VOLUME_WEEKENDS,sim_count,AVG_ARPU,ROUM,phone_value,car,gender,lifetime,how_long_same_model,ecommerce_score,fb_volume,instagram_volume,intagram_count,viber_volume,youtube_volume,google_volume,gmail_volume,skype_volume,twitter_volume,whatsapp_volume,applemaps_volume,telegram_volume,target,OS_Android,OS_Feature_Phone,OS_iOS,Fuel_Activity_Score,Is_Driver,Gamer_Score,Is_Gamer,Dating_App_User,White_Collar_Worker,Taxi_User,Niche_Social_User,Paid_Content_User,fb_Content_Heaviness,viber_Content_Heaviness,youtube_Content_Heaviness,google_Content_Heaviness,gmail_Content_Heaviness,skype_Content_Heaviness,twitter_Content_Heaviness,whatsapp_Content_Heaviness,applemaps_Content_Heaviness,telegram_Content_Heaviness,Financial_Activity_Score,Bank_Diversity,Has_Privat,Has_Oschad,Has_Alfa,Has_Raiffeisen,Commute_Distance_KM,Is_Big_City,City_Population_Proxy,Raion_Density,Weekend_Calls_Share,Weekend_Data_Share,Avg_Call_Duration_Weekdays,Avg_Call_Duration_Weekends,Digital_Introvert_Score,Brand_Huawei,Brand_Lenovo,Brand_Other,Brand_Samsung,Brand_Xiaomi,SCORING_Numeric,Is_Big_City_WORK,City_Population_Proxy_WORK,Raion_Density_WORK,Oblast_Density_HOME,Oblast_Density_WORK,Tech_Refresh_Rate,Affluence_Index
0.3,1.65,1.13,2.5,0.225,0.185,2.0,38.499416667,0.0,4.0,0,1,96.833333333,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0026,0.0161,0.0,0.0,0.0,0.0002,0.0,6,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.008099688473520248,0.033471933471933474,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0,0,0,0,0,3.494727720797202,1,639,639,0.650421071492564,0.4501216545012165,0.8380317785750899,0.8309005783530709,0.06231003039513678,0,0,0,1,0,2.0,1,648,648,939,932,0.061328790460174885,38.499416667
0.83,1.35,1.0,1.5,37.408,33.126999999999995,2.0,65.269941667,0.0,3.0,0,1,33.2,2.0,0,0.1501,11.5366,20.81,0.2539,12.5216,3.8344,0.0184,0.0002,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0068,1,0,0,0,0,0,0.015552792456740235,0.10233776702942363,0.7030262197518388,0.14512698232466598,0.008031427324312527,0.0064516129032258064,0.0,0.0,0.0,0.0,7.0,1,1,0,0,0,0.3460479649945062,1,1281,1281,0.5340739158299509,0.4696467052285357,1.1535992663915635,0.9664134346261495,12.418133802816902,0,0,0,1,0,2.0,1,1325,1325,1801,1813,0.05847953216374269,130.539883334
3.09,4.35,2.38,4.5,2.978,1.932,2.0,117.15574167,0.0,3.0,0,1,135.63333333,13.0,0,0.0,0.0,0.0,1.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.028620233909378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,1,0,0,1.4152657927822403,1,670,676,0.48041337895398367,0.39340256566890647,2.308291896250504,2.4435401831129195,0.32049608355091386,0,0,1,0,0,2.0,1,698,702,936,945,0.09514515735777374,234.31148334
0.04,0.0,0.0,0.0,0.0,0.0,1.0,9.6870416667,0.0,4.0,0,0,71.93333333300001,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.5313450713749575,0,47,54,0.0,0.0,1.4146341463414633,0.0,0.0,0,0,1,0,0,1.0,0,50,54,922,763,0.31535648994659665,9.6870416667
0.3,0.74,0.63,0.13,0.0,0.0,2.0,40.020816667,0.0,3.0,0,1,140.83333333,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,0,0,0,1,0.0,0,365,394,0.4219877845641311,0.0,2.8146013448607112,5.721419185282523,0.0,0,0,1,0,0,1.0,0,366,393,709,697,0.12690951821684865,80.041633334
5.3,7.83,4.25,7.13,0.0,0.0,2.0,15.326841667,0.0,3.0,0,1,61.466666667,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1281,1281,0.46428134307045815,0.0,3.078973421673902,3.059572972498024,0.0,0,1,0,0,0,1.0,1,1325,1325,1801,1813,0.4002134471696894,30.653683334
3.39,7.61,5.0,8.75,79.452,114.885,1.0,67.936183333,0.0,2.0,0,1,70.0,9.0,1,0.9597,55.6737,125.1,0.5501,1.9677,0.4367,0.0056,0.0,0.0,0.0,0.1003,0.0,5,0,0,1,0.0,0,0.0,0,0,1,0,1,1,0.04074986200161351,0.03597541037211432,0.6782833505687694,0.014683433643791398,0.019243986254295534,0.0,0.0,0.0,0.016359484586527483,0.0,3.0,1,1,0,0,0,0.0,1,1281,1281,0.5555331097733425,0.5911607611481028,1.1512589764566858,1.4871645698494655,7.547067961165048,0,0,0,0,0,2.0,1,1325,1325,1801,1813,0.1267605633802817,203.808549999
13.65,8.52,7.88,5.75,0.0,0.0,2.0,45.725366667,0.0,4.0,1,0,85.6,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,9.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.661624159398333,0,272,276,0.38071562246864615,0.0,0.9819584141446032,1.0208348617122736,0.0,0,0,1,0,0,2.0,0,278,280,380,379,0.2886836027713626,45.725366667
0.7,1.17,0.75,1.25,0.52,0.04,2.0,23.398683333,0.0,3.0,1,0,146.63333333,25.0,0,0.0221,0.0,0.0,0.014,0.0,0.1197,0.0,0.0,0.0011,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.06296296296296297,0.013986013986013988,0.0,0.010851237421811261,0.0,0.0,0.006832298136645963,0.0,0.0,0.0,18.0,1,0,1,0,0,0.0,1,947,958,0.5166623611469905,0.071301247771836,1.5376803848209515,8.06046976511744,0.11498973305954827,0,0,0,1,0,2.0,1,957,970,1435,1428,0.16933845112145718,46.797366666
6.78,10.39,0.0,0.0,0.0,0.0,1.0,195.772575,0.0,3.0,1,0,40.933333333,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,1,0,0,1.5377077365106442,0,161,168,0.0,0.0,1.690874148273251,0.0,0.0,0,0,0,0,0,3.0,0,166,172,880,876,0.5961844197185706,391.54515
2.96,2.91,1.38,1.88,142.584,181.009,1.0,92.989291667,1.0,3.0,1,0,63.3,18.0,0,1.0631,0.0,0.0,0.2376,3.6079,8.0458,0.3759,0.0,0.0,0.0053,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,1,1,0.010409180366392183,0.0079462225343634,0.08990306745408785,0.016949909518181684,0.041303153499615435,0.0,0.0,0.05247524752475247,0.0,0.0,89.0,1,0,0,1,0,6.13381894166727,1,2741,2741,0.3570255174679663,0.5593706929053074,2.00613183444047,1.0702238577123584,31.944027640671273,0,0,1,0,0,2.0,1,2907,2907,2741,2907,0.27993779160186627,185.978583334
11.65,6.3,2.25,0.63,276.686,156.577,2.0,142.24906667,0.0,3.0,1,0,66.666666667,1.0,1,15.9893,177.4523,364.48,0.9008,0.7417,15.5434,1.2723,0.0,0.0014,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.06473374601722261,0.01073134701754804,0.08881571069333015,0.027970293911763488,0.013718851424936113,0.0,0.01386138613861386,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,5,28,0.1382554846142768,0.36138936075926,0.9108127680909142,0.5668170774036794,19.84713696747595,0,0,1,0,0,3.0,0,5,26,922,763,0.01477832512307991,284.49813334
6.83,5.26,3.25,4.13,27.698,101.327,2.0,782.19965,1.0,1.0,1,0,82.733333333,10.0,1,0.4494,0.0321,3.03,0.1167,1.9814,2.251,0.0994,0.0091,0.0,0.0018,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.008066629570461848,0.004888777177328138,0.25596176204624727,0.020231707426681404,0.025678119349005425,0.00937178166838311,0.0,0.058064516129032254,0.0,0.0,138.0,2,1,0,1,0,10.493292863809279,1,2741,2741,0.3790252169893688,0.7853223381333994,2.860143908692416,2.5927381113670234,6.303126526624329,0,0,0,1,0,4.0,1,2907,2907,2741,2907,0.1194267515928321,3128.7986
5.83,5.52,4.75,5.5,0.0,0.0,2.0,35.3965,0.0,4.0,0,1,59.166666667,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1,1,0,0,0,105.65467408874144,0,1,13,0.4745150687468172,0.0,3.837635450621091,3.7199297629499557,0.0,0,0,1,0,0,1.0,0,317,321,533,529,0.3822714681419265,35.3965
5.22,4.04,3.5,1.88,5.7929999999999975,3.963,2.0,141.20628333,0.0,3.0,0,1,119.2,20.0,0,0.9592,0.0,0.0,0.0182,0.0242,0.3821,0.0,0.1818,0.0,0.0751,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.01616965324252794,0.0075175547294506415,0.0067578888578609326,0.008557479115809277,0.0,0.011340527727527912,0.0,0.004013681791459569,0.0,0.0,0.0,0,0,0,0,0,0.0,0,253,253,0.36746123898640803,0.4061699292815416,2.6842673577367457,3.1256272068388777,0.6237851662404089,0,0,1,0,0,2.0,0,263,263,397,391,0.16638935108153077,282.41256666
3.22,3.04,2.38,1.25,46.307,9.548,2.0,42.747991667,0.0,3.0,1,0,21.433333333,7.0,0,4.2943,0.7879999999999999,83.32,1.3283,9.9766,9.7111,0.3642,0.0,0.0,0.0,0.0,0.0,5,1,0,0,3.0,1,0.0,0,0,1,0,0,0,0.02050264739724327,0.10583220460521074,0.2282400311134497,0.0345159604906327,0.007307237013703578,0.0,0.0,0.0,0.0,0.0,62.0,4,0,1,1,0,2.5860608618221557,0,382,397,0.3670003033060358,0.17093955886565454,1.4526433477080338,2.592398788212614,5.129017447199265,1,0,0,0,0,1.0,0,397,409,687,691,0.3120356612230614,85.495983334
4.22,3.3,6.75,6.63,0.086,1.169,2.0,25.547408333000003,0.0,3.0,1,0,168.53333333,11.0,1,0.0067,0.0202,0.77,0.0092,0.0139,0.0866,0.0,0.0,0.0018,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.012859884836852208,0.008134394341290895,0.013100848256361923,0.010823647044119485,0.0,0.0,0.013740458015267175,0.0,0.0,0.0,111.0,0,0,0,0,0,2.5723358760726427,0,15,15,0.6401607578584756,0.9307324840764332,0.8086690599654303,0.8825199910320606,0.05730593607305937,0,0,0,0,1,2.0,0,17,17,627,647,0.06488399528243971,51.09481666600001
0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.8155,0.0,3.0,0,1,149.26666667,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,670,676,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,698,702,936,945,0.03992901508340885,101.631
4.48,5.7,1.88,2.13,0.011,0.002,2.0,37.3895,0.0,3.0,1,0,63.9,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,0,1,0,0,0.0,0,23,37,0.28257346205341416,0.14285714285714288,5.3049798644533945,3.634505110944901,0.0008558262014483213,0,0,0,0,1,3.0,0,19,35,687,691,0.18489984591679506,74.779
8.43,12.65,2.88,5.0,27.575,30.377,1.0,176.897675,1.0,3.0,1,1,219.93333333,1.0,0,0.1941,0.042,0.45,5.2853,4.9219,3.8095,0.0164,0.0,0.0027,0.005,0.0,0.0,6,1,0,0,6.0,1,0.0,0,0,0,0,0,0,0.020195609197794197,0.10814798142047433,0.3605523404878763,0.031019208377099768,0.012414837244511735,0.0,0.00927835051546392,0.004306632213608959,0.0,0.0,15.0,1,0,0,0,0,6.3826138965286106,1,2741,2741,0.2720900521390836,0.5241661346263351,2.741283620321617,2.969673899251364,1.9343124165554073,0,0,1,0,0,3.0,1,2907,2907,2741,2907,0.004526252263194421,353.79535
7.22,7.17,4.38,4.88,7.763,6.681,2.0,59.268008333,0.0,3.0,1,1,89.433333333,20.0,0,0.0297,0.0,0.0,0.0488,0.0169,1.1988,0.0066,0.207,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0068734089331173335,0.005843611543527722,0.00782045349375289,0.029635855726681665,0.018803418803418806,0.011398050768129506,0.0,0.0,0.0,0.0,54.0,1,1,0,0,0,4.72995860668154,1,947,958,0.3915267853367722,0.46251298026998966,4.399207838232228,5.618507720548537,0.5859634888438133,0,0,1,0,0,3.0,1,957,970,1435,1428,0.22115739034360915,118.536016666
6.78,4.65,4.0,3.0,36.174,23.853,2.0,56.507375,1.0,3.0,1,0,215.26666667,25.0,0,0.6248,0.0,0.0,1.1533,13.8008,6.1163,0.6435,0.4668,0.0713,0.0,0.0,0.0,5,1,0,0,5.0,1,0.0,0,0,1,0,0,0,0.02228960793407299,0.017065447389059053,0.3070870697136246,0.023991041064403137,0.027025324429885346,0.012209986660040284,0.0501759324419423,0.0,0.0,0.0,32.0,1,1,0,0,0,9.15760057249965,1,2741,2741,0.37979491074819594,0.39736456320383823,1.9310646487621381,1.3986573346664761,3.0893978383942358,0,0,0,1,0,4.0,1,2907,2907,2741,2907,0.11559802712522198,113.01475
1.04,2.43,2.25,4.38,0.0,0.0,2.0,95.057383333,0.0,3.0,0,1,36.966666667,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,0,0,0,0.0,1,947,958,0.6563706563706563,0.0,0.7934312878133103,0.9236917508671392,0.0,0,0,0,1,0,2.0,1,957,970,1435,1428,0.2107111501298445,190.114766666
0.74,0.74,0.38,0.0,0.0,0.0,2.0,34.607741667,1.0,3.0,1,1,87.76666666700001,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,12.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,2741,2741,0.20419129500268676,0.0,3.9824442943956786,4.866141732283465,0.0,0,0,0,1,0,3.0,1,2907,2907,2741,2907,0.13518588058529782,69.215483334
4.3,2.0,2.13,2.38,0.0,0.0,2.0,52.677866667,0.0,3.0,1,0,139.63333333,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,0,0,0,7.519266769741315,1,947,958,0.4171676995652577,0.0,2.318838279638152,4.284859232986034,0.0,0,0,0,0,1,3.0,1,957,970,1435,1428,0.09954965631902227,105.355733334
31.48,39.43,7.38,5.5,22.483,137.80100000000002,1.0,572.31898333,1.0,2.0,1,0,190.1,25.0,1,4.8191,11.0728,44.94,2.843,6.0748,5.7504,0.255,0.2012,0.0012,0.0049,0.1237,0.0,5,0,0,1,0.0,0,0.0,0,0,1,0,0,0,0.15211325400082068,0.051935477978115124,0.37589258090464694,0.07811875942454252,0.06470438974879472,0.03824367990876259,0.009160305343511449,0.004450499545867393,0.021774335504312622,0.0,15.0,2,1,0,0,0,0.0,1,639,639,0.1537157928655822,0.859724865084069,1.8092820577907518,1.5080350904432889,1.8903644297676616,0,0,0,0,0,4.0,1,648,648,939,932,0.13082155939298798,1716.95694999
7.3,6.39,2.25,1.13,1.6869999999999998,0.8540000000000001,1.0,196.55310833,0.0,3.0,1,0,125.4,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,39.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,2,1,0,1,0,9.915456309811367,0,8,240,0.19799660242516545,0.3359559402045634,1.8402600248338326,0.6326530612244897,0.14061981184283343,0,0,1,0,0,3.0,1,2907,2907,922,2907,0.14240506329113922,393.10621666
2.83,1.52,1.5,1.75,0.634,1.822,2.0,26.442383333,0.0,3.0,0,1,113.86666667,9.0,0,0.2372,0.0035,0.55,0.0106,0.0127,0.3165,0.1828,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.026265086922821396,0.012604042806183116,0.007294658242389431,0.015164582434957595,0.4342042755344418,0.0,0.0,0.0,0.0,0.0,20.0,1,1,0,0,0,0.0,0,69,106,0.4275753190369688,0.7415547415547417,2.5761893817513215,3.5955090741310367,0.2855813953488372,0,0,1,0,0,1.0,0,52,79,922,763,0.0783517121277321,52.884766666
7.48,18.3,5.5,16.13,212.723,134.746,2.0,57.045516667,0.0,3.0,1,1,170.0,5.0,1,1.5225,0.2051,4.52,5.7168,11.2924,28.6992,0.0005,2.0225,0.1158,0.0,0.0,0.0029,5,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.03906751173949861,0.10798435994786651,0.28880079793355673,0.10779811517066007,0.0049504950495049506,0.20762755363925675,0.028727362937236413,0.0,0.0,0.047540983606557376,19.0,1,1,0,0,0,0.3995702581609083,0,1,5,0.45622323933264436,0.3877917518059113,3.5551375043636786,3.7323286024686797,7.1776285891344775,0,0,0,0,1,3.0,0,1,4,1435,1428,0.029239766081871343,114.091033334
4.13,4.13,3.13,2.25,2.505,1.3430000000000002,2.0,27.188441667,0.0,3.0,0,1,171.73333333,25.0,0,0.8147,0.0,0.0,0.0372,0.0889,0.3282,0.0495,0.0497,0.003,0.0193,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.04384586405467951,0.010779484207476092,0.010645431684828167,0.013917984818285907,0.013447432762836187,0.009820193637621023,0.022900763358778626,0.01871968962172648,0.0,0.0,94.0,2,1,1,0,0,0.0,1,2741,2741,0.39439923759255185,0.3489217978695766,4.900012105072025,6.293254041999629,0.2628415300546448,0,0,0,1,0,1.0,1,2907,2907,2741,2907,0.14473176380055447,54.376883334
6.78,9.57,1.63,1.63,0.0,0.0,1.0,58.56645,0.0,3.0,0,0,90.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.1819487705173355,1,670,676,0.1662332364489317,0.0,1.4331233563696408,2.081876724931003,0.0,0,0,1,0,0,3.0,1,698,702,936,945,0.27472527472527475,117.1329
2.61,3.22,0.88,1.13,38.62,39.791,2.0,101.96079167,0.0,3.0,0,1,166.56666667,3.0,1,0.5605,19.3137,37.58,2.8310000000000004,7.0675,1.361,0.0,0.0,0.0024,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.014254469621830575,0.08412825770408014,0.5242563608040947,0.016269978840659404,0.0,0.0,0.009195402298850573,0.0,0.0,0.0,6.0,1,1,0,0,0,0.0,0,297,298,0.2563448539727075,0.5074605927664132,3.1243354484650996,0.9791148682247639,8.87002262443439,0,0,1,0,0,2.0,0,293,294,394,388,0.01790332206051515,203.92158334
3.26,5.61,2.0,2.25,0.4970000000000001,2.245,1.0,142.58166667,1.0,3.0,1,0,200.83333333,25.0,0,0.0289,0.0,0.0,0.0101,0.1204,0.1852,0.001,0.0033,0.0,0.0079,0.0,0.0,5,1,0,0,33.0,1,0.0,0,0,1,0,0,0,0.04439324116743471,0.005398182789951897,0.027671799586301997,0.018334818334818336,0.007633587786259542,0.009401709401709403,0.0,0.004155707522356655,0.0,0.0,10.0,1,1,0,0,0,0.0,0,297,298,0.32390823870131846,0.8184469558877142,1.1872393191297486,1.248882615855093,0.1941926345609065,0,0,0,1,0,4.0,0,293,294,394,388,0.12386457473367242,285.16333334
15.87,9.43,4.38,4.75,63.815,36.518,2.0,33.999525,0.0,3.0,1,0,175.43333333,8.0,1,11.2823,5.1447,11.84,0.9834,6.809,5.3424,0.0989,0.0746,0.0057,0.9424,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.2029884312984653,0.029628513753728426,0.5249402513298898,0.03385315345571601,0.1097669256381798,0.010417539449797513,0.017757009345794394,0.08520025314166893,0.0,0.0,88.0,3,1,0,1,0,7.809797103752452,1,1281,1281,0.26516801719380795,0.3639643590408037,1.3580095648393347,1.5672982148724128,2.831865650578606,0,0,1,0,0,3.0,1,1325,1325,1801,1813,0.0453429057253985,67.99905
5.43,8.96,2.63,3.88,39.203,6.547999999999999,1.0,604.33091667,1.0,3.0,0,0,171.8,25.0,0,0.3531,0.0,0.0,2.662,24.2265,1.9091,0.0,0.0,0.0026,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.05759256238786495,0.1442740230881795,0.4624172090626253,0.029110565560146993,0.0,0.0,0.02574257425742574,0.0,0.0,0.0,22.0,2,0,1,0,0,2.8912454622888952,1,670,676,0.3114683507966126,0.14311942647315962,1.3491765686887636,1.8494854861004457,2.089086757990868,0,0,1,0,0,4.0,1,698,702,936,945,0.14467592592592593,1208.66183334
0.43,0.52,1.13,1.0,0.0,0.0,2.0,77.540758333,0.0,3.0,0,1,130.1,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,1,0,0,600.5999409226257,1,2741,2741,0.691333982473223,0.0,5.075709779179811,4.504927264195214,0.0,0,0,0,1,0,2.0,0,314,317,2741,647,0.16018306636155608,155.081516666
6.57,5.91,3.5,3.0,110.564,49.945,2.0,90.412191667,0.0,3.0,1,0,32.766666667,1.0,1,14.8949,17.8432,62.84,5.0006,22.5319,9.646,0.0001,0.0,0.0023,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.06114967916216782,0.042056837200696376,0.6545974840940124,0.026572929551158263,0.0032258064516129032,0.0,0.012041884816753926,0.0,0.0,0.0,0.0,0,0,0,0,0,10.843733938250127,1,639,639,0.34244771086876347,0.3111644134321849,2.4896242288278185,2.0855253037994155,8.033483483483483,0,0,0,0,1,3.0,1,648,648,939,932,0.029615004935541804,180.824383334
9.35,8.39,3.25,3.0,13.333,2.46,1.0,73.851533333,0.0,3.0,0,1,179.8,25.0,0,3.5818,1.6644,17.06,0.084,0.1413,1.4209,0.1895,0.0,0.0642,0.0116,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,1,0,0,0,0.02620554429657377,0.008138746245518845,0.10696442089326269,0.05371819590941741,0.01513457391582142,0.0,0.04752035529237601,0.022264875239923224,0.0,0.0,100.0,1,1,0,0,0,4.941945317098871,0,76,86,0.26051435955149843,0.1557553501329619,3.0186573473874074,4.635578307470804,0.6319727891156461,0,0,1,0,0,2.0,0,74,81,1435,1428,0.13827433628318583,147.703066666
2.83,1.78,3.25,0.88,0.0,0.0,1.0,13.104475,0.0,4.0,1,0,166.46666667,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.34626063322301603,0,9,22,0.47248598558517335,0.0,0.9050097592713077,1.186637618010167,0.0,0,0,1,0,0,2.0,0,9,20,348,350,0.14928343948747447,13.104475
7.78,5.78,8.0,2.63,1.901,0.431,2.0,45.993558333,0.0,2.0,0,1,53.6,7.0,0,0.0964,0.0132,1.84,0.094,0.0278,0.484,0.0698,0.0022,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.01213952902657096,0.019179759232809627,0.010369265199552405,0.012683105788632375,0.03730625334045965,0.008429118773946361,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.4383477844440509,0,90,110,0.43941961886652053,0.1847406772396057,1.6237003170857605,1.6331483397610764,0.09257641921397379,0,0,0,1,0,2.0,0,93,113,880,876,0.1282051282051282,137.980674999
6.91,11.04,5.88,8.63,0.987,0.028,2.0,87.519483333,0.0,3.0,0,1,208.43333333,25.0,0,0.0118,0.004,0.77,0.0054,0.4222,0.1369,0.0011,0.0,0.0,0.0016,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,1,1,0.007463630613535737,0.005089538171536287,0.06679322891947476,0.015209421175424953,0.008396946564885497,0.0,0.0,0.004558404558404559,0.0,0.0,0.0,0,0,0,0,0,3.759426413231932,0,365,394,0.4469979359847202,0.027559055118110243,1.6257033034371344,1.529322582868169,0.0303347280334728,0,0,0,0,1,2.0,0,366,393,709,697,0.11936972783892041,175.038966666
0.09,0.13,0.38,0.0,13.106,14.651,2.0,37.477041667,0.0,3.0,1,0,201.7,3.0,0,4.3047,0.0008,0.03,0.1998,0.071,5.8866,0.054,0.0002,0.4476,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.030115222364472057,0.005713305310114095,0.015071110167692633,0.02193047488832841,0.010091571668846944,0.0064516129032258064,0.010840134654040833,0.0,0.0,0.0,6.0,1,1,0,0,0,0.0,0,16,18,0.632279534109817,0.5278118020030261,1.416289592760181,0.26246719160104987,17.348124999999996,0,0,1,0,0,3.0,0,11,14,1801,1813,0.01480019733596448,74.954083334
2.7,5.61,0.38,0.88,0.0,0.0,2.0,2.6078083333,0.0,3.0,1,0,103.76666667,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,13.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2,1,1,0,0,204.45377329357493,0,3,4,0.1316476857172709,0.0,1.708939959090362,1.321966693100714,0.0,0,0,0,0,1,2.0,1,698,702,380,945,0.04772510340287225,5.2156166666
